id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
5129	rheological property	1.1013	-0.074	1	1358	5049	347	2015.9107
5130	rheological result	1.1463	-0.0571	1	391	732	41	2016.0732
5131	rheological study	1.0901	-0.0103	1	453	744	49	2016.4286
5132	rheological test	1.0707	-0.0537	1	329	523	34	2016.3824
5133	rheology	1.1445	-0.0593	1	956	2531	168	2015.9048
5134	rheometer	1.108	-0.0608	1	503	1010	64	2015.6875
5135	rheometry	1.031	-0.0519	1	446	805	52	2016.6731
5136	rheumatoid arthritis	-0.7487	0.0884	3	375	573	28	2015.8571
5137	rice husk	0.9076	-0.1832	1	175	239	19	2016.1579
5138	rice straw	0.8026	-0.1289	1	122	153	14	2017.1429
5139	rifampicin	-0.3962	0.174	4	155	182	10	2016.2
5140	right side	-0.8705	-0.0779	5	205	332	18	2015.1667
5141	rigid amorphous fraction	0.9744	0.0153	1	250	494	35	2016.7143
5142	rigid amorphous phase	1.1632	-0.0136	1	100	148	11	2015.5455
5143	ring	0.6121	0.1949	6	2395	13012	863	2015.1634
5144	ring opening	0.6676	0.2347	6	330	528	33	2015.2727
5145	ring opening polymerisation	0.5525	0.2818	6	144	285	21	2015.9524
5146	ring opening polymerization	0.6007	0.2434	6	1492	7487	453	2015.5188
5147	risk	-0.8846	-0.1107	2	1998	8144	415	2015.9855
5148	risk assessment	-0.6434	-0.1329	2	365	501	29	2016.1034
5149	risk factor	-1.261	-0.1065	2	1267	5873	236	2015.5085
5150	rms	-0.4416	-0.1498	7	206	255	17	2015.8235
5151	rna	-0.7604	0.1878	3	724	1456	78	2016.1923
5152	rna interference	-0.8294	0.2067	3	207	431	21	2015.4286
5153	rnai	-0.8801	0.222	3	144	242	11	2016.8182
5154	roc	-1.2854	-0.0736	2	448	1089	44	2018.1818
5155	roc curve	-1.2988	-0.1	2	392	1046	38	2016.8684
5156	rock	-0.1818	-0.2209	2	150	207	26	2015.8077
5157	rodent	-0.8336	-0.0397	3	250	396	22	2015.9545
5158	rom	0.0204	-0.126	1	144	181	10	2015
5159	romp	0.6528	0.2509	6	158	320	23	2015.5217
5160	rop	0.6291	0.253	6	1317	7291	424	2015.6038
5161	ros	-0.5978	0.1485	3	606	1014	53	2016.4151
5162	rosemary	0.3376	-0.0793	1	76	97	10	2018
5163	rotation speed	0.8567	-0.0721	1	146	195	18	2015.7778
5164	rotational rheometer	1.1722	-0.0705	1	238	380	22	2017.0455
5165	rotator cuff repair	-0.7844	-0.1348	2	142	257	15	2014.2667
5166	rotor speed	0.9503	-0.1358	1	92	110	11	2015.0909
5167	round	-0.6658	-0.1957	7	226	270	17	2017.4706
5168	rp hplc	-0.5676	0.052	3	110	145	10	2014.2
5169	rpe	-1.0184	-0.442	7	479	1766	73	2016.3014
5170	rsd	-0.2117	-0.0084	3	102	152	18	2015.7222
5171	rt pcr	-0.6933	0.1376	5	689	1335	62	2015.3226
5172	rt qpcr	-0.67	0.1466	3	192	284	13	2017.3846
5173	rubber	1.0961	-0.102	1	701	1759	119	2016.3613
5174	rubber particle	1.25	-0.0965	1	200	336	20	2016.65
5175	rubber phase	1.2839	-0.1034	1	171	282	18	2016.5
5176	rubbery	1.0925	-0.0464	1	144	164	11	2016.6364
5177	rubbery state	1.1544	-0.0668	1	166	194	13	2016.3846
5178	run	-0.3364	-0.2278	7	570	927	59	2015.3559
5179	runner	-1.1088	-0.4668	7	283	849	36	2017.3611
5180	runx2	-0.4027	0.0622	5	417	1102	50	2016.46
5181	russia	-0.7016	-0.142	2	148	170	10	2015.1
5182	s m	0.8955	-0.1046	1	208	354	27	2017.2963
5183	saa	-0.6866	0.0744	2	128	145	10	2013.6
5184	saccharomyces cerevisiae	-0.0802	-0.0558	3	154	216	15	2015.1333
5185	safety	-0.7603	-0.037	2	2017	7110	392	2016.1403
5186	safety concern	-0.1837	-0.1936	7	149	197	13	2016.4615
5187	sal	-0.3564	-0.0348	3	214	251	15	2016.9333
5188	saliva	-0.8673	-0.2464	7	134	164	14	2016.1429
5189	saliva sample	-0.9208	-0.3313	7	178	318	14	2015.2857
5190	salmonella	-0.1157	-0.0166	3	283	412	32	2016.25
5191	salmonella enterica	-0.2791	0.0116	3	123	150	12	2014.5833
5192	salmonella typhimurium	0.4385	-0.0888	1	134	196	17	2016.1765
5193	salt leaching	0.0413	0.0175	5	147	187	14	2014.5
5194	salt leaching method	-0.2099	0.0849	5	112	136	11	2014.8182
5195	sample magnetometer	-0.0195	0.2604	4	160	226	18	2014.3333
5196	sampling	-0.6399	-0.1696	2	459	615	42	2016.8333
5197	sap	-1.0069	-0.1623	2	196	253	13	2015.7692
5198	sas process	0.1614	0.0483	4	39	51	10	2013.6
5199	satisfaction	-0.8732	-0.1915	2	340	616	37	2016.4324
5200	saturation magnetization	-0.0169	0.2514	4	151	196	19	2015.8421
5201	saturation pressure	1.059	-0.0316	1	124	195	19	2014.5789
5202	saxs	0.9403	0.1225	1	699	1833	118	2015.8559
5203	saxs result	1.1291	0.0728	1	130	179	12	2014.75
5204	sbf	0.2072	0.0061	5	517	1060	111	2015.2523
5205	sbp	-0.9991	-0.2265	2	291	461	17	2016.5882
5206	sc crystal	1.064	0.1055	1	276	627	41	2016.7561
5207	sc crystallite	1.2321	0.0692	1	493	1661	85	2016.9412
5208	sc crystallization	1.1253	0.115	1	276	654	32	2017.75
5209	sc formation	1.0178	0.1469	1	202	389	22	2017.5
5210	sc pla	1.101	0.0543	1	561	1452	88	2016.9773
5211	sc pla product	1.1698	0.091	1	100	176	11	2018.1818
5212	scaffold design	-0.0722	-0.0078	5	213	287	21	2015.4286
5213	scaffold structure	0.0071	0.0083	5	209	277	26	2016
5214	scaffold surface	-0.1828	0.087	5	224	321	26	2015.0385
5215	scaffold type	-0.3326	0.0783	5	147	199	13	2016.3077
5216	scaffolds	-0.1371	0.052	5	716	1450	122	2016.6066
5217	scanning electron micrograph	0.8717	-0.0991	1	125	148	12	2015.0833
5218	scanning electronic microscopy	0.7805	-0.0895	1	181	224	14	2014.8571
5219	scar	-0.8302	0.0061	2	336	496	29	2015.6552
5220	schizophrenia	-1.0337	-0.0558	2	232	356	23	2015.4348
5221	school	-0.8875	-0.2058	2	240	378	28	2016.5357
5222	schwann cell	-0.509	0.0835	5	253	500	33	2015.303
5223	sciatic nerve	-0.6226	0.0932	5	252	541	28	2015.5714
5224	scm	0.285	0.2664	4	145	204	12	2016.25
5225	score	-1.0237	-0.1247	2	1893	9167	418	2016.1196
5226	scpla	1.1066	0.076	1	154	323	20	2017
5227	scr	-1.2696	-0.1428	2	250	470	14	2015.8571
5228	screen	-0.535	-0.0149	3	362	498	39	2015.7949
5229	screening	-0.582	-0.0133	3	1040	1880	124	2016.3548
5230	screw	-0.1545	-0.135	2	888	2344	167	2015.988
5231	screw extruder	1.2163	-0.1348	1	308	569	38	2015.5789
5232	screw extrusion	0.7859	-0.1652	1	225	298	21	2015.8571
5233	screw speed	1.0678	-0.1314	1	189	272	21	2016.4286
5234	sd age	-1.0254	-0.3877	7	185	282	11	2015.2727
5235	sd rat	-0.6259	0.1048	5	344	525	26	2015.5
5236	sds page	-0.4766	0.077	3	289	491	32	2014.25
5237	sea island morphology	1.2589	-0.0652	1	242	368	22	2016.5909
5238	sea island structure	1.1946	-0.0782	1	216	363	21	2016.8095
5239	season	-0.54	-0.2793	2	426	873	63	2017.0317
5240	sebs	1.2496	-0.1227	1	179	326	22	2015.5
5241	second group	-0.713	-0.1667	5	172	209	13	2013.3846
5242	second military medical university	-1.088	-0.0716	2	163	224	11	2013.3636
5243	secondary endpoint	-1.1742	-0.1125	2	197	304	12	2015.9167
5244	secondary outcome	-1.118	-0.1939	2	274	440	19	2017.0526
5245	secretion	-0.6267	0.0911	3	1214	2693	150	2015.4667
5246	secretory phospholipase	-0.8896	0.0548	3	230	331	19	2012.0526
5247	secretory pla2	-0.8318	0.1617	3	188	317	15	2014.7333
5248	security	-0.6433	-0.1843	2	205	311	30	2016.2667
5249	seds	-0.0228	0.2968	4	74	116	10	2012.3
5250	seeding	-0.2986	0.0697	5	333	473	33	2014.0909
5251	segmental mobility	1.0861	0.0433	1	269	433	29	2015.8276
5252	selective degradation	0.8022	0.1035	6	95	124	12	2015.5833
5253	selective distribution	1.0774	-0.0613	1	117	164	12	2017
5254	selective inhibitor	-0.8346	0.1503	3	180	242	14	2014.5714
5255	selective laser sintering	0.2205	-0.0574	5	242	363	35	2017.6857
5256	selective localization	1.196	-0.0985	1	251	470	31	2016.2581
5257	selective removal	0.7269	0.1965	6	75	104	14	2016
5258	selective solvent	0.566	0.223	6	172	245	18	2015.1111
5259	self assemble	0.3038	0.2489	4	609	1221	85	2014.8235
5260	self assembling	0.1927	0.2614	4	162	196	13	2013.5385
5261	self assembly	0.4069	0.2247	6	1163	3297	254	2015.2756
5262	self assembly behavior	0.4566	0.2604	6	198	351	23	2015.1739
5263	self assembly method	-0.3367	0.3634	4	164	261	14	2016.5
5264	self assembly process	-0.0372	0.2874	4	164	208	13	2014.7692
5265	self nucleation	1.1517	0.0415	1	220	385	22	2017.6818
5266	sem micrograph	0.8732	-0.0739	1	770	1518	110	2015.4727
5267	sem study	0.8417	-0.0651	1	142	173	15	2015.8667
5268	semi crystalline	0.8711	-0.025	1	213	280	21	2015.9524
5269	semi crystalline polymer	0.9897	-0.0052	1	218	287	23	2016.6087
5270	semi ipn	0.5663	0.1028	6	86	112	11	2016.1818
5271	semicrystalline	1.0509	0.0109	1	182	229	20	2015.3
5272	semicrystalline pla	0.9547	-0.0893	1	125	152	12	2015.5
5273	semicrystalline poly	1.0127	0.0648	1	207	301	25	2015.52
5274	semicrystalline polymer	0.9903	0.0427	1	400	685	56	2015.9107
5275	senescence	-0.7463	0.0327	3	183	223	13	2016.9231
5276	sensitive detection	-0.6551	0.1577	3	138	193	14	2014.3571
5277	sensitivity	-0.5144	-0.0199	2	2065	6150	411	2016.365
5278	sensitivity analysis	0.0048	-0.164	1	158	185	15	2017.5333
5279	sensitization	-0.6413	0.0173	3	189	279	19	2015.1053
5280	sensory evaluation	0.1592	-0.1158	1	62	79	14	2016.1429
5281	separate occasion	-1.0481	-0.3993	7	156	254	12	2014.5833
5282	sepiolite	1.1758	-0.132	1	212	325	23	2014.913
5283	sepsis	-1.1136	-0.0218	2	467	855	33	2015.2424
5284	september	-1.0838	-0.1247	2	774	1866	82	2016.0366
5285	septic shock	-1.3091	-0.0902	2	276	525	20	2016.65
5286	sequence analysis	-0.5342	0.0111	3	251	369	28	2015.2857
5287	sequencing	-0.5246	-0.0054	3	652	1338	86	2016.6977
5288	sequential addition	0.4905	0.2136	6	141	208	11	2016.2727
5289	sequential ring	0.6209	0.2235	6	161	227	13	2016.3077
5290	sera	-0.8155	0.067	3	500	873	46	2015.3478
5291	serine	-0.3715	0.1612	3	229	291	17	2016.4118
5292	serine proteinase	-0.7859	0.0311	3	129	274	13	2014.2308
5293	serious adverse event	-1.1161	-0.1562	2	168	244	12	2015.75
5294	serious complication	-1.0339	-0.0798	2	260	425	23	2016.4783
5295	serious side effect	-0.4983	0.3575	4	163	215	11	2014.7273
5296	serotonin	-0.7208	0.0493	3	216	317	19	2015.2105
5297	serum	-0.8899	0.0265	2	1450	3661	178	2015.5899
5298	serum albumin	-0.3082	0.1126	4	751	1294	118	2014.9661
5299	serum concentration	-1.0123	-0.0517	2	311	440	18	2014.8889
5300	serum creatinine	-1.2567	-0.1541	2	379	711	21	2014.5714
5301	serum insulin	-1.1947	-0.369	7	203	358	12	2016.0833
5302	serum level	-1.172	-0.0347	2	687	1353	50	2015.4
5303	serum protein	-0.4608	0.2276	4	211	243	15	2014.5333
5304	serum sample	-0.9843	0.0431	2	382	690	34	2016.0294
5305	service	-0.5944	-0.2314	2	588	1221	90	2016.2667
5306	serving	-0.6219	-0.3494	7	262	401	18	2016.1111
5307	session	-1.0161	-0.3344	7	827	2550	124	2016.1774
5308	severe complication	-1.1529	-0.1309	2	199	276	14	2015.3571
5309	severe side effect	-0.4814	0.2962	4	238	308	14	2016.0714
5310	severity	-1.0464	-0.1207	2	958	2358	112	2016.2054
5311	sex	-1.1629	-0.1017	2	914	2461	107	2015.7196
5312	sham	-0.8351	-0.0635	7	340	488	23	2016.0435
5313	shanghai	-1.0679	-0.0767	2	156	197	11	2014.2727
5314	shape memory	1.0008	-0.022	1	390	732	51	2016.7451
5315	shape memory behavior	1.014	-0.0111	1	386	762	56	2016.5893
5316	shape memory effect	0.8805	-0.0635	1	371	759	63	2017.3175
5317	shape memory material	0.9601	-0.0173	1	162	251	19	2017.2632
5318	shape memory performance	0.9859	-0.0394	1	191	305	21	2017.5714
5319	shape memory polymer	0.804	-0.0471	1	440	925	77	2017.0779
5320	shape memory property	1.0132	-0.0247	1	469	1052	73	2016.5753
5321	shape recovery	0.9466	-0.05	1	340	662	47	2016.4894
5322	shape recovery ratio	1.1151	-0.0245	1	250	465	34	2016.7059
5323	shear	0.9718	-0.0409	1	1019	2434	171	2015.7778
5324	shear flow	1.1533	-0.0205	1	462	958	62	2015.6613
5325	shear rate	1.0778	-0.0638	1	518	1109	81	2015.1852
5326	shear thinning	0.8931	0.0061	1	230	323	22	2016
5327	shear thinning behavior	1.0423	-0.1091	1	234	384	27	2015.7778
5328	shear viscosity	1.1533	-0.044	1	419	779	54	2015.8519
5329	shear yielding	1.1673	-0.0754	1	205	374	22	2015.8636
5330	shearing	1.0947	-0.0504	1	255	347	23	2016.6522
5331	sheep	-0.5749	-0.0384	5	229	361	26	2015.0385
5332	shelf life	0.3988	-0.0944	1	483	1127	126	2017.4365
5333	shish kebab	1.0452	0.0192	1	231	417	29	2016.5172
5334	shock	-0.6652	-0.1198	2	405	561	33	2014.6061
5335	shore d hardness	0.7428	-0.2068	1	91	112	10	2018
5336	short carbon fiber	0.787	-0.2152	1	101	142	11	2017.3636
5337	short duration	-0.6593	-0.2802	7	209	253	14	2016.0714
5338	short fiber	0.7414	-0.1475	1	232	308	23	2015.9565
5339	short half life	-0.3816	0.2412	4	174	211	12	2015.5
5340	short term	-0.5246	-0.1347	2	434	604	34	2015.2059
5341	short term outcome	-1.3532	-0.1395	2	217	407	16	2016.625
5342	side chain	0.6322	0.1661	6	668	1487	113	2015.1327
5343	side effect	-0.5829	0.192	4	1487	4057	206	2016.068
5344	side reaction	0.7324	0.1093	6	193	286	24	2015.25
5345	sign	-0.6459	-0.0434	2	1207	2414	130	2015.4231
5346	signal transduction	-0.6825	0.1559	3	237	342	18	2014.8889
5347	signaling	-0.8086	0.1345	3	897	2236	110	2016.0909
5348	significant	-0.7429	-0.1977	7	189	227	12	2015.25
5349	significant association	-1.2448	-0.0486	2	384	669	28	2014.6429
5350	significant correlation	-1.0159	-0.1003	2	515	896	44	2015.9545
5351	significant cytotoxicity	-0.2344	0.2329	4	245	308	19	2015.3684
5352	significant decline	-0.9973	-0.2571	7	174	211	11	2017.0909
5353	significant difference	-0.7992	-0.1286	2	3043	15538	783	2016.0843
5354	significant group	-1.1316	-0.4018	7	147	232	10	2015.7
5355	significant inhibition	-0.5755	0.2262	3	258	311	16	2014.0625
5356	significant interaction	-0.8382	-0.3293	7	375	651	32	2015.9688
5357	significant main effect	-1.1111	-0.3838	7	205	317	14	2015.2143
5358	significant predictor	-1.3151	-0.0611	2	208	271	12	2014.5833
5359	silane	1.0506	-0.1388	1	728	1680	130	2015.4538
5360	silane coupling agent	0.9861	-0.1525	1	358	711	59	2015.7119
5361	silane treatment	1.0366	-0.1918	1	193	322	26	2016.2308
5362	silanization	0.9698	-0.1582	1	169	241	17	2016.7647
5363	silencing	-0.7567	0.2272	3	426	739	38	2015.8947
5364	silica content	1.0882	-0.0907	1	195	276	23	2014.9565
5365	silica nanocomposite	1.0387	-0.0314	1	185	274	19	2013.6842
5366	silica nanoparticle	1.0102	-0.0635	1	427	733	56	2016.7321
5367	silicate layer	1.2221	-0.1172	1	181	281	19	2013.5263
5368	silicate nanocomposite	1.2058	-0.089	1	164	271	16	2013.8125
5369	silico	-0.7037	0.1476	3	146	183	11	2014.5455
5370	silsesquioxane	1.0871	0.038	1	231	334	20	2015.6
5371	sime	0.6965	0.2889	6	121	199	10	2013
5372	sime3	0.6773	0.3055	6	231	685	33	2015.0303
5373	similar level	-0.473	-0.243	7	154	198	15	2016.8667
5374	similar molecular weight	0.8463	0.13	1	171	237	16	2015.0625
5375	similar performance	-0.396	-0.1184	2	149	178	13	2016.1538
5376	similar response	-0.8078	-0.1509	7	156	204	12	2016.25
5377	similar size	-0.2547	0.2391	4	117	136	10	2012.8
5378	simultaneous addition	1.1951	-0.067	1	110	153	10	2015.7
5379	simultaneous enhancement	1.1219	-0.0265	1	167	226	14	2017.2143
5380	simultaneous improvement	1.2293	-0.0556	1	173	230	14	2016.8571
5381	simvastatin	-0.832	0.0651	5	302	469	21	2013.619
5382	single bout	-1.0495	-0.3357	7	169	263	10	2016.6
5383	single cell	-0.6735	0.2033	3	144	201	14	2015.2143
5384	single center	-1.2699	-0.054	2	292	549	23	2017.2174
5385	single component	0.6015	0.1189	6	183	220	14	2015.2857
5386	single crystal	0.7135	0.1328	6	277	467	45	2015.3333
5387	single crystal x ray diffraction	0.7014	0.3322	6	83	154	10	2014.7
5388	single crystal x ray diffraction analysis	0.6905	0.3375	6	92	176	10	2017.2
5389	single crystal x ray diffraction study	0.6638	0.3252	6	105	228	10	2014.9
5390	single dose	-0.969	-0.22	7	481	869	45	2016.1556
5391	single emulsion	-0.306	0.2777	4	168	235	16	2015.6875
5392	single glass transition temperature	0.9678	0.0955	6	173	259	17	2016.2353
5393	single injection	-0.5962	0.1683	4	261	375	19	2014.4737
5394	single nucleotide polymorphism	-1.1273	-0.075	2	197	272	12	2014
5395	single screw extruder	1.0034	-0.1752	1	286	509	40	2016.1
5396	single tg	1.0664	0.071	1	175	235	14	2016.0714
5397	sio	0.8653	-0.05	1	223	278	25	2013.84
5398	sio2	0.9399	-0.0549	1	525	990	90	2016.2778
5399	sio2 nanoparticle	0.9662	-0.0694	1	197	288	21	2016.9048
5400	siox	0.7055	-0.0159	1	47	57	10	2017
5401	sirna	-0.6598	0.2926	3	611	1353	63	2015.2063
5402	sirolimus	-0.8098	0.0032	2	238	474	33	2014.9697
5403	sisal	0.9838	-0.2086	1	193	373	30	2016.1
5404	sisal fiber	1.1223	-0.1995	1	267	608	52	2016.3077
5405	sisal fibre	0.9318	-0.2127	1	98	150	15	2015.6667
5406	situ formation	1.1311	-0.0327	1	150	204	11	2016.7273
5407	situ pla	-0.7833	0.2119	3	131	199	13	2013.7692
5408	siv	0.2035	0.0022	5	49	62	10	2011.6
5409	size exclusion chromatography	0.7041	0.1159	6	778	1674	121	2014.7769
5410	skeletal muscle	-0.984	-0.1935	7	456	969	44	2015.2727
5411	skin regeneration	-0.3426	0.1052	5	102	135	12	2017.25
5412	skin tissue engineering	-0.1959	0.091	5	177	262	26	2015.0385
5413	sla	-0.1294	-0.1667	1	93	122	11	2017
5414	sleep	-0.9832	-0.3289	7	239	443	24	2016.875
5415	slight reduction	0.9918	-0.0977	1	189	254	17	2016.3529
5416	slow cooling	1.223	0.1058	1	125	189	13	2015.7692
5417	slow crystallization	1.1853	-0.0429	1	150	188	12	2016.25
5418	slow crystallization rate	1.2204	-0.0066	1	282	437	25	2016.56
5419	slower release	-0.0748	0.2331	4	176	226	14	2016.5714
5420	small amplitude oscillatory shear	1.1847	-0.0793	1	169	241	15	2016.3333
5421	small angle neutron scattering	0.4547	0.2258	4	101	127	12	2015.25
5422	small angle x ray	0.972	0.1073	1	165	205	18	2015.4444
5423	small angle x ray scattering	0.8785	0.1215	6	779	2019	148	2015.8649
5424	small cell lung cancer	-1.0387	0.1798	2	345	533	19	2017.3684
5425	small diameter vascular graft	-0.4878	0.0315	5	146	237	20	2015.95
5426	small interfering rna	-0.693	0.2959	3	293	436	20	2015.75
5427	small intestine	-0.7663	0.1406	4	196	234	15	2015.0667
5428	small particle size	-0.0989	0.3394	4	151	184	10	2014.6
5429	small pore	0.0628	0.0659	5	124	141	12	2015.75
5430	small quantity	0.8585	-0.0845	1	237	305	23	2016.7826
5431	small scale	0.2373	-0.1243	1	93	107	13	2016.8462
5432	small size	-0.1056	0.2145	4	309	435	29	2016.1379
5433	smc	-0.3617	0.0494	5	219	379	23	2015.8261
5434	sme	0.7788	-0.0822	1	228	336	25	2017.56
5435	smoking	-1.2468	-0.1351	2	518	1287	45	2015.3111
5436	smooth fiber	0.1595	0.1244	5	67	91	10	2016.7
5437	smooth muscle	-0.6629	0.0876	5	243	363	21	2015.619
5438	smooth muscle cell	-0.5128	0.07	5	488	966	58	2015.6724
5439	smp	0.8144	-0.01	1	438	852	57	2016.9298
5440	smps	0.7096	0.0701	1	165	254	17	2016.8824
5441	snake	-0.778	0.0564	3	408	1102	60	2015
5442	snake venom	-0.6998	0.0966	3	518	1497	83	2014.8916
5443	snakebite	-0.8321	0.0538	3	195	339	16	2017.5625
5444	sncl2	0.7985	0.0554	6	121	166	13	2013.0769
5445	snp	-0.7283	-0.0471	2	298	400	22	2014.7727
5446	soccer player	-0.9618	-0.4359	7	235	463	24	2016.1667
5447	society	-0.2637	-0.1534	2	557	819	60	2016.5333
5448	sod	-0.7999	-0.044	3	361	581	26	2017.0385
5449	sodium bicarbonate	-0.8012	-0.3371	7	355	729	38	2015.7368
5450	sodium chloride	-0.1354	-0.205	7	288	461	35	2016.5714
5451	sodium hydroxide	0.7983	-0.1135	1	269	441	41	2015.7561
5452	sodium montmorillonite	1.1528	-0.1443	1	80	151	12	2012.6667
5453	soft segment	0.8436	0.0938	6	320	631	42	2015.4048
5454	soft tissue augmentation	-0.8401	-0.147	2	91	144	11	2013
5455	soil burial	0.866	-0.2015	1	124	172	16	2017.125
5456	soil burial test	0.9999	-0.1957	1	187	286	25	2016.96
5457	sol gel	0.5049	-0.0434	5	95	108	12	2015.25
5458	sol gel method	0.5754	-0.0589	5	142	174	21	2015.3333
5459	sol gel transition	0.0447	0.2165	4	210	319	23	2014.9565
5460	solar activity	-0.3574	-0.3563	2	81	302	21	2017.0952
5461	soldier	-1.016	-0.2213	2	152	218	13	2014.5385
5462	sole carbon source	0.0868	-0.0249	3	115	156	11	2016.3636
5463	solid state	0.7632	0.1562	6	720	1495	105	2015.4667
5464	solid state drawing	0.9491	-0.065	1	75	112	11	2017.3636
5465	solid state polymerization	0.8222	0.0786	6	94	140	13	2015.3077
5466	solid state structure	0.6526	0.3118	6	155	399	23	2015.2174
5467	solid tumor	-0.5313	0.3255	4	536	1009	50	2015.34
5468	solution blending	1.0921	0.0115	1	449	826	57	2016.1228
5469	solution blending method	1.0089	-0.0031	1	148	196	17	2016.4118
5470	solution casting	1.0184	0.0122	1	682	1553	111	2015.7658
5471	solution casting method	0.9694	-0.034	1	581	1224	89	2015.809
5472	solution casting process	1.1401	-0.1473	1	88	131	11	2013.9091
5473	solution casting technique	1.1089	-0.125	1	174	278	19	2016.5789
5474	solution mixing	1.0634	0.0223	1	199	292	21	2016.0952
5475	solution polymerization	0.745	0.1697	6	141	201	14	2015.7143
5476	solvent casting method	0.8315	-0.0807	1	561	1201	99	2016.1212
5477	solvent evaporation method	-0.1772	0.2724	4	604	1160	91	2014.5934
5478	solvent evaporation technique	-0.1829	0.2409	4	259	331	30	2013.9333
5479	solvent exchange	0.7155	0.0389	1	85	99	12	2016.4167
5480	solvent free condition	0.6512	0.273	6	114	189	12	2016.75
5481	sonication time	0.0129	0.1952	4	114	136	11	2015.8182
5482	sorafenib	-0.8501	0.2582	4	196	244	10	2016.3
5483	sorbitol	0.9497	0.0227	1	230	314	21	2014.7619
5484	soreness	-1.0632	-0.342	7	234	390	16	2016.375
5485	south africa	-0.4883	-0.2239	2	136	161	11	2015.1818
5486	sox9	-0.4817	0.0767	5	207	339	14	2016.2143
5487	soybean oil	0.9125	-0.1181	1	414	767	55	2016.4545
5488	spain	-0.6797	-0.2217	2	203	331	31	2015.6129
5489	specific activity	-0.2928	0.0238	3	280	432	31	2014.3226
5490	specific antibody	-0.8859	0.1166	3	276	403	21	2015.3333
5491	specific binding	-0.5192	0.2104	4	177	211	11	2016.1818
5492	specific inhibitor	-0.8227	0.1381	3	287	467	23	2015.6957
5493	specificity	-0.8902	0.0423	2	1441	4052	200	2015.855
5494	spect	-0.7622	0.1647	4	145	190	12	2012.3333
5495	spectroscopic method	0.5221	0.1482	6	172	242	21	2015.1905
5496	spectroscopic technique	0.6116	0.184	6	222	395	27	2015.7407
5497	spectroscopy result	0.8114	-0.0446	1	171	204	14	2016.2857
5498	spherical micelle	0.1436	0.3029	4	391	790	48	2014.6875
5499	spherical morphology	-0.0351	0.2574	4	410	597	37	2015.9189
5500	spherical nanoparticle	-0.1157	0.2781	4	336	475	31	2015.5161
5501	spherical shape	-0.2118	0.2974	4	729	1565	98	2015.1122
5502	spherical structure	0.212	0.2213	4	237	323	25	2016.16
5503	spheroid	-0.5329	0.3103	4	381	680	35	2016.2
5504	spherulite	1.139	0.0643	1	940	3408	238	2015.4244
5505	spherulite growth	1.2091	0.0668	1	262	486	28	2015.8571
5506	spherulite growth rate	1.1562	0.0512	1	372	733	43	2014.9767
5507	spherulite morphology	1.2443	0.0577	1	267	480	29	2015.4138
5508	spherulite size	1.2034	0.0062	1	409	863	55	2015.3636
5509	spherulitic growth rate	1.2725	0.0561	1	296	620	35	2014.6286
5510	spherulitic morphology	1.243	0.056	1	303	631	40	2015.1
5511	spin coating technique	0.4283	-0.0126	5	74	85	13	2015.3077
5512	spinal cord	-0.7703	0.0961	5	303	524	26	2015.6538
5513	spinal cord injury	-0.7812	0.0786	5	371	731	36	2016.4444
5514	spine	-0.8744	-0.1395	2	295	512	32	2015.7188
5515	spinnability	0.9259	-0.0758	1	204	318	30	2016.3667
5516	spinneret	0.3	0.0419	5	76	83	15	2015.3333
5517	spinning process	0.9403	-0.0418	1	113	154	17	2016.3529
5518	spl	-0.5228	-0.1624	2	64	99	10	2017.7
5519	spla	-0.5859	0.0435	3	411	608	34	2013.9706
5520	spla2	-0.8362	0.1473	3	344	684	34	2014.5588
5521	spleen	-0.68	0.164	4	258	336	18	2015.1111
5522	spodoptera exigua	-0.8392	0.184	3	93	270	13	2017.5385
5523	sport	-0.9267	-0.3816	7	360	798	36	2017.5556
5524	sprague dawley	-0.6365	0.0763	5	248	355	17	2015.2941
5525	sprague dawley rat	-0.7039	0.1231	5	567	1027	51	2015.6078
5526	spread	-0.3953	-0.0311	3	378	515	37	2014.5946
5527	sprint	-1.0674	-0.4839	7	320	925	39	2016.5641
5528	sprint performance	-1.0672	-0.4967	7	236	555	22	2016.8636
5529	spss	-0.8582	-0.1054	2	477	756	33	2015.8182
5530	squamous cell carcinoma	-0.9744	0.1825	2	437	716	29	2015.8621
5531	src	-0.3005	0.041	3	121	160	11	2017.1818
5532	ssp	0.7404	0.0866	6	165	262	21	2014.5714
5533	stability study	-0.0848	0.2791	4	253	377	25	2015.52
5534	stable disease	-1.3322	0.0739	2	159	307	11	2015.5455
5535	stable micelle	-0.0537	0.3843	4	191	298	15	2015.6667
5536	staining	-0.4875	0.1121	5	1541	3959	203	2015.8571
5537	stakeholder	-0.5339	-0.2415	2	163	346	26	2016.5385
5538	standard deviation	-0.3807	-0.1081	2	609	921	67	2015.7463
5539	stannous octanoate	0.7554	0.1348	6	159	270	18	2014.2778
5540	stannous octoate	0.6851	0.162	6	541	1286	83	2014.8554
5541	staphylococcus epidermidis	-0.3154	-0.0024	3	115	162	17	2016.6471
5542	star	0.6021	0.1682	6	1076	2872	191	2015.4293
5543	star copolymer	0.6157	0.247	6	154	240	16	2015.0625
5544	star polymer	0.5326	0.2276	6	293	500	32	2014.8438
